# file	sha1	names	declaration
src/backend/nodes/equalfuncs.switch.c	73ce2a95d304c80a55c4744625245a94cfb5305d	retval	retval = _equalMergeAction(a, b);
src/backend/nodes/equalfuncs.switch.c	b7c8a04511d9533fb3b62e0ee3501d5e6f893b53	retval	retval = _equalCoerceToDomain(a, b);
src/backend/nodes/equalfuncs.switch.c	b9322b92a0ac79b4c61fd36dc16a25bb0d652cbe	retval	retval = _equalCoerceToDomainValue(a, b);
src/backend/nodes/equalfuncs.switch.c	3b23659daf42fc85b9e6ee8b75646257c4a17a0c	retval	retval = _equalSetToDefault(a, b);
src/backend/nodes/equalfuncs.switch.c	d17403f3ee0bc8a4f00acf05dc63cf4be7e3397d	retval	retval = _equalCurrentOfExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	39247d5e95c33eeb58dd99ef73f19abdc3161e89	retval	retval = _equalNextValueExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	88346c7592216f10ff7228eef1ac17e534e187e5	retval	retval = _equalInferenceElem(a, b);
src/backend/nodes/equalfuncs.switch.c	47a56d15b6173d712f0fee8534f1a553fcaeff37	retval	retval = _equalReturningExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	e1e8dadedd45dbd26f5ec6a5097c1c5360f55e4f	retval	retval = _equalGraphLabelRef(a, b);
src/backend/nodes/equalfuncs.switch.c	535b880b8c0a2ffb6e1baa1ec16753d9317bbf31	retval	retval = _equalGraphPropertyRef(a, b);
src/backend/nodes/equalfuncs.switch.c	69ee90e50b5d0e0ba7fa6bd8d0225d4afa2e6c63	retval	retval = _equalTargetEntry(a, b);
src/backend/nodes/equalfuncs.switch.c	089d3d6b96934ca6c815c1947fd56a8f83860e0c	retval	retval = _equalRangeTblRef(a, b);
src/backend/nodes/equalfuncs.switch.c	6f9ab4ea4c6fd8c8bf6b1c0cf67aa492adfed3f4	retval	retval = _equalJoinExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	125294f1286c2152faf457afeb92c2c16463f3ae	retval	retval = _equalFromExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	0049d4d0efb3c15c7407511c4064878b8925b3cc	retval	retval = _equalOnConflictExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	69a15b8d92e492b0134235112af9b611f03824e4	retval	retval = _equalForPortionOfExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	ed8033ffe3b190f5bac07c544a1cb70ae3114c50	retval	retval = _equalQuery(a, b);
src/backend/nodes/equalfuncs.switch.c	afb8c00ab1b5488eb80f3b4e4f5109aca9b3ca56	retval	retval = _equalTypeName(a, b);
src/backend/nodes/equalfuncs.switch.c	51238eeab9a254ee70095a0f0f8a38774a8b1239	retval	retval = _equalColumnRef(a, b);
src/backend/nodes/equalfuncs.switch.c	ebe653416e271c4e3ea4abd5e94ef7980db57beb	retval	retval = _equalParamRef(a, b);
src/backend/nodes/equalfuncs.switch.c	89c538ac0bfa067104b10c81e92df771f9952340	retval	retval = _equalA_Expr(a, b);
src/backend/nodes/equalfuncs.switch.c	9cb1e31891c590aa2e0629e2f41ee21e809663a0	retval	retval = _equalA_Const(a, b);
src/backend/nodes/equalfuncs.switch.c	4ade5f7c38a17467b59aef47e5e8751e4f5a3768	retval	retval = _equalTypeCast(a, b);
src/backend/nodes/equalfuncs.switch.c	b6cd42ba4869df0b9a1691d51239000075f6ad84	retval	retval = _equalCollateClause(a, b);
src/backend/nodes/equalfuncs.switch.c	90a49260eda52f8b4094384f79d0ffdcbd3c0e2f	retval	retval = _equalRoleSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	35b22d2a7b0722399dc1e34af1748ab2483b2fd1	retval	retval = _equalFuncCall(a, b);
src/backend/nodes/equalfuncs.switch.c	53a5eb2411501ad046cc22d1cda1e62919b2fbb1	retval	retval = _equalA_Star(a, b);
src/backend/nodes/equalfuncs.switch.c	f2e43b0a84868af0c110a9237450cc29697a584d	retval	retval = _equalA_Indices(a, b);
src/backend/nodes/equalfuncs.switch.c	6878c96d103c53e88b1f19b5d56314f36184e934	retval	retval = _equalA_Indirection(a, b);
src/backend/nodes/equalfuncs.switch.c	58b7579392b3e68306ac95a8b1e28abffc9b2484	retval	retval = _equalA_ArrayExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	d8d335b20dda5a83b7510966c97db96464bd4017	retval	retval = _equalResTarget(a, b);
src/backend/nodes/equalfuncs.switch.c	7841e65f32e07550bd9431474df20fa8747befe9	retval	retval = _equalMultiAssignRef(a, b);
src/backend/nodes/equalfuncs.switch.c	b293dd0d9b214c82d57c1a39b4c1b6cb0eebdf2d	retval	retval = _equalSortBy(a, b);
src/backend/nodes/equalfuncs.switch.c	08a5abaad11d0439ccd8201bde71855c6504bdd2	retval	retval = _equalWindowDef(a, b);
src/backend/nodes/equalfuncs.switch.c	5ac130af332eac345e6ce3cb9374e637a5b76261	retval	retval = _equalRangeSubselect(a, b);
src/backend/nodes/equalfuncs.switch.c	384e2c4ee99819e6ea94bf6dceccf5a717070a4b	retval	retval = _equalRangeFunction(a, b);
src/backend/nodes/equalfuncs.switch.c	4cd9ae3d3d7029825674e12bcb46bbd7411befeb	retval	retval = _equalRangeTableFunc(a, b);
src/backend/nodes/equalfuncs.switch.c	0ee2bb3e203d80222e71f4a0cb106ad5350dd62a	retval	retval = _equalRangeTableFuncCol(a, b);
src/backend/nodes/equalfuncs.switch.c	96bce77342b8ed85f6384a04d3cd39e066ecca13	retval	retval = _equalRangeGraphTable(a, b);
src/backend/nodes/equalfuncs.switch.c	f65f77086b3c10ea09c0a848c1d6efe50d6b9714	retval	retval = _equalRangeTableSample(a, b);
src/backend/nodes/equalfuncs.switch.c	9971d1be7c56e751fd13c7be32444c533c4208dc	retval	retval = _equalColumnDef(a, b);
src/backend/nodes/equalfuncs.switch.c	b62bb2625a4d0887d4bad20cdaa272c3fcb402f2	retval	retval = _equalTableLikeClause(a, b);
src/backend/nodes/equalfuncs.switch.c	2fcf448555925917af551e8b5169721e60c033eb	retval	retval = _equalIndexElem(a, b);
src/backend/nodes/equalfuncs.switch.c	0f4d31b8d2bad4f977b2886a1ed1c3fdfcc5b032	retval	retval = _equalDefElem(a, b);
src/backend/nodes/equalfuncs.switch.c	27062b4c7a5a1cdba2a86d87a00d8320a12865b3	retval	retval = _equalLockingClause(a, b);
src/backend/nodes/equalfuncs.switch.c	6262f41810c2166c960882b68635d7cca6617a15	retval	retval = _equalXmlSerialize(a, b);
src/backend/nodes/equalfuncs.switch.c	99d0b69aa2f403cc340bdccec7b298a30b1ca829	retval	retval = _equalPartitionElem(a, b);
src/backend/nodes/equalfuncs.switch.c	350a5fd46f3d10a62515145ce27b69c98136a61e	retval	retval = _equalPartitionSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	73450401a19345959d36fcef9ca64f937ce6b5e8	retval	retval = _equalPartitionBoundSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	ec8e6deb37f86d881ce193e242712eec75c1a577	retval	retval = _equalPartitionRangeDatum(a, b);
src/backend/nodes/equalfuncs.switch.c	10edca69c3c0f2a6247673ae3a3b44f0d6d0d8d6	retval	retval = _equalSinglePartitionSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	16615c5027cf134d60196f9a3c5d66007a781466	retval	retval = _equalPartitionCmd(a, b);
src/backend/nodes/equalfuncs.switch.c	0f9b4267baef83be48daa59f7485ac3e074a29a1	retval	retval = _equalGraphPattern(a, b);
src/backend/nodes/equalfuncs.switch.c	f4cd9484d25308f18e5245571e8ad6b5a48214b9	retval	retval = _equalGraphElementPattern(a, b);
src/backend/nodes/equalfuncs.switch.c	0af51cca5a4378a1f467eca91486d7e4fd4587bf	retval	retval = _equalRangeTblEntry(a, b);
src/backend/nodes/equalfuncs.switch.c	8c22c4d6f60b26cf42eab25fe21aef60abf78766	retval	retval = _equalRTEPermissionInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	c12588650ac2e288640713bbfc2210ed7249330b	retval	retval = _equalRangeTblFunction(a, b);
src/backend/nodes/equalfuncs.switch.c	696a8db53931aaf104ce73a8220b57008afaf565	retval	retval = _equalTableSampleClause(a, b);
src/backend/nodes/equalfuncs.switch.c	e7703209fb7b76cc7561a46ee2565b207c2d30f0	retval	retval = _equalWithCheckOption(a, b);
src/backend/nodes/equalfuncs.switch.c	930e513bee4e15b6d505c6a8ad589e8a3be47ae4	retval	retval = _equalSortGroupClause(a, b);
src/backend/nodes/equalfuncs.switch.c	7b69143235280a6752196f7f4ee5ee30d0864217	retval	retval = _equalGroupingSet(a, b);
src/backend/nodes/equalfuncs.switch.c	0845e9ddd1642c4248216642c4ee6c043fba54d7	retval	retval = _equalWindowClause(a, b);
src/backend/nodes/equalfuncs.switch.c	b0a50e9bc6f421cbd3136530d32a1e335a01c15f	retval	retval = _equalRowMarkClause(a, b);
src/backend/nodes/equalfuncs.switch.c	d42aa27c69d48794265cafe9b89b91bb5bcff6e7	retval	retval = _equalForPortionOfClause(a, b);
src/backend/nodes/equalfuncs.switch.c	acc3c9e6ea290fbea3fe9f3094b89c39741e7a45	retval	retval = _equalWithClause(a, b);
src/backend/nodes/equalfuncs.switch.c	95b2557cec2caf3d711c6303c607eb949ac8f849	retval	retval = _equalInferClause(a, b);
src/backend/nodes/equalfuncs.switch.c	707ea4566bd1f3f64414941cdbae5d6a0e41b843	retval	retval = _equalOnConflictClause(a, b);
src/backend/nodes/equalfuncs.switch.c	bcdd4666492ae2f480a2ca4e9e453399046a3a8e	retval	retval = _equalCTESearchClause(a, b);
src/backend/nodes/equalfuncs.switch.c	4711f08c96f3633b3bc93f3cbfbf56dda60a3325	retval	retval = _equalCTECycleClause(a, b);
src/backend/nodes/equalfuncs.switch.c	8828fee67bb3b71a4bad8cc9a6b575d99e27ee12	retval	retval = _equalCommonTableExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	0e8f90f49ae891500d6dfebd70582e5678c8c8fa	retval	retval = _equalMergeWhenClause(a, b);
src/backend/nodes/equalfuncs.switch.c	bb36202fd7134d6b5d642dbce3d47cf055b1d895	retval	retval = _equalReturningOption(a, b);
src/backend/nodes/equalfuncs.switch.c	a6c3d616324ead86db5ec5dd656aa5fd175f1bee	retval	retval = _equalReturningClause(a, b);
src/backend/nodes/equalfuncs.switch.c	063cbf0e568bdd8b804d3f62dc5be1ee2494eb44	retval	retval = _equalTriggerTransition(a, b);
src/backend/nodes/equalfuncs.switch.c	4c39930c735c052fd498f4b4e521cd887c121949	retval	retval = _equalJsonOutput(a, b);
src/backend/nodes/equalfuncs.switch.c	50b96d59f6e3a62f2573f50f8c1a60af3014fd59	retval	retval = _equalJsonArgument(a, b);
src/backend/nodes/equalfuncs.switch.c	ca17163380ce94c2301b0a3400259f3c1178141b	retval	retval = _equalJsonFuncExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	c356e61129d7e7dd623aaba13211b6f8d5e9d5bc	retval	retval = _equalJsonTablePathSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	7149e1c2c3ef8ae736774eceed11cf83d09269c3	retval	retval = _equalJsonTable(a, b);
src/backend/nodes/equalfuncs.switch.c	c353f0e471c710bccdd425fac8582bc4fe570c61	retval	retval = _equalJsonTableColumn(a, b);
src/backend/nodes/equalfuncs.switch.c	a8933a732d19b872cdf181c40c4e0e3bfa6e0c4a	retval	retval = _equalJsonKeyValue(a, b);
src/backend/nodes/equalfuncs.switch.c	af367e18547eb593b069c6bb74b4156a25133fa8	retval	retval = _equalJsonParseExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	f73cc0cdc22047313a348a411a2f7bc545978f02	retval	retval = _equalJsonScalarExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	ba5d5dfd0206bd604500291ac956f6d0870cdb31	retval	retval = _equalJsonSerializeExpr(a, b);
src/backend/nodes/equalfuncs.switch.c	45cb2681e959ea85b84443186e3af22ffeb37657	retval	retval = _equalJsonObjectConstructor(a, b);
src/backend/nodes/equalfuncs.switch.c	f87a173818155d918e6ec7dcfc7e9e0ac66e3436	retval	retval = _equalJsonArrayConstructor(a, b);
src/backend/nodes/equalfuncs.switch.c	d4fd0ca152d985f119810aa6ef999489378c163a	retval	retval = _equalJsonArrayQueryConstructor(a, b);
src/backend/nodes/equalfuncs.switch.c	5aa977eaece8ff61701aa7ec0e6f7de1d633ff6b	retval	retval = _equalJsonAggConstructor(a, b);
src/backend/nodes/equalfuncs.switch.c	15c5bfd00fe33971e94e6241a2424ca8204e7812	retval	retval = _equalJsonObjectAgg(a, b);
src/backend/nodes/equalfuncs.switch.c	cfae802d92da54c4e27c20fdb34500c4d7578bd3	retval	retval = _equalJsonArrayAgg(a, b);
src/backend/nodes/equalfuncs.switch.c	c801014ba5e23e4db8a70ff1cc88c343dc59d29b	retval	retval = _equalRawStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	3c8900c361b43c4f8c8aebb52bf6541d477848a0	retval	retval = _equalInsertStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	bf1d0a038315a3bc1c137b44d3c8ba821fbccbbf	retval	retval = _equalDeleteStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	05df628e634e86c87c4ab6d506584ae1b317e7a2	retval	retval = _equalUpdateStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f175847e0f5cb8f02119bc414db7336064219035	retval	retval = _equalMergeStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a93e2416064c56cc0c09425708eeb403a08e1b7f	retval	retval = _equalSelectStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	d36abe7709814418fb03a1e5e0017a6a514017e3	retval	retval = _equalSetOperationStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ff40c32b11d9e7ab044de40b57e2fd9c68ed2176	retval	retval = _equalReturnStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f41d2ba0dab3409976cd255a6d4fcdb63a5de0df	retval	retval = _equalPLAssignStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	4ba718530dfe76653d0c44a3fcd7e07918e72f56	retval	retval = _equalCreateSchemaStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	64d29499948195ac355d845acfc93aee06e7481a	retval	retval = _equalAlterTableStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	66a0d9038b462089c48e8c458174fce3aaf5d08d	retval	retval = _equalAlterTableCmd(a, b);
src/backend/nodes/equalfuncs.switch.c	a71874f277be47d341374ecc92045153bb0273e1	retval	retval = _equalATAlterConstraint(a, b);
src/backend/nodes/equalfuncs.switch.c	39c2bd08a1fd444b1519138d1b2d5f08639bc2f4	retval	retval = _equalReplicaIdentityStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	8526f05a5a81b838685a0a0ec05c028144c50052	retval	retval = _equalAlterCollationStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	981fb3a335c07fc2223ece7f86da0161aa705852	retval	retval = _equalAlterDomainStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	4956667cc3c1a8bcc61a9cfa3b78d3fbf51dc450	retval	retval = _equalGrantStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	bcd1f590a42baf8af04a7e7eca28c13c89508e5a	retval	retval = _equalObjectWithArgs(a, b);
src/backend/nodes/equalfuncs.switch.c	79b45ff24211a140216fa12b41956b0a88a93f8c	retval	retval = _equalAccessPriv(a, b);
src/backend/nodes/equalfuncs.switch.c	f96231111cc441b4aa1b165d6ae76e03885e267d	retval	retval = _equalGrantRoleStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	d6fe65268ffda10a081f3e8d311ffd7c815a3264	retval	retval = _equalAlterDefaultPrivilegesStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ba011184971d612445a84ab6ad3d14cfd97f537a	retval	retval = _equalCopyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f5c14ee003612764d68b62be1ac1fa69e83f32b6	retval	retval = _equalVariableSetStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	3b65fbcdecb26956dc39b0fd38db86038be1b1b3	retval	retval = _equalVariableShowStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	e70e1a72eb58a5e3316fc405c139a5bcd588f40f	retval	retval = _equalCreateStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	26bf9ad361dac8082b41f774fd8aa755a999b1a1	retval	retval = _equalConstraint(a, b);
src/backend/nodes/equalfuncs.switch.c	9a3caf494fa771d0c507aad7063764edfbbe9742	retval	retval = _equalCreateTableSpaceStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ab588766f68a502decc0ade0eac091083b9f2d99	retval	retval = _equalDropTableSpaceStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	fc5c840ec5a6b70ecfde71e6635aa61636f9292a	retval	retval = _equalAlterTableSpaceOptionsStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7ac1b1110e70ace2e10a722746a288942027f667	retval	retval = _equalAlterTableMoveAllStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	620f28c79a8a540648fe0180a5e88bd952b39b5d	retval	retval = _equalCreateExtensionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	8e26dbe8ba74171553e33198c261be027f80b0a5	retval	retval = _equalAlterExtensionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c1801da27dcb3fb77f767e591825b97785fd965b	retval	retval = _equalAlterExtensionContentsStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f8196de57be9720f938901db7979e53279fed82a	retval	retval = _equalCreateFdwStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ee38bc47a7d77f58e0313888711355d41e482e44	retval	retval = _equalAlterFdwStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	b82cc31b791511955b73f856a7ce74130020b162	retval	retval = _equalCreateForeignServerStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	29eb9a64a2d638cc0b1a44c973eadb03411f3cc4	retval	retval = _equalAlterForeignServerStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	739ccc5242e1bfedf3c9f7ff16f5fed4e84d15d9	retval	retval = _equalCreateForeignTableStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	0e5026c42e3985e6564f39574878b6baa537fe0e	retval	retval = _equalCreateUserMappingStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f16edbebb580c30ca08b4f1facb7ce5a4575849b	retval	retval = _equalAlterUserMappingStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	aad6ecc0b2f5b20ee6fe73a285a92fdd9b8b97aa	retval	retval = _equalDropUserMappingStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c2913a3503befa32a25955b1042ad827a7313502	retval	retval = _equalImportForeignSchemaStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f1c275273c0c70a414f18b240de2b934130075a1	retval	retval = _equalCreatePolicyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	2559959e04ccb6927f560bc0b6cf39d4c7f8e499	retval	retval = _equalAlterPolicyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	0d01a258a65799684b17087dd64a2818617c0344	retval	retval = _equalCreateAmStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	dc67d14a27dd9db0547fa67e5553b7ae34ca5377	retval	retval = _equalCreateTrigStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	b76dd42c730aae942f3734c42d2609c11bfca16d	retval	retval = _equalCreateEventTrigStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	24d9d7e232b60e94941f13ff6c6377d0eb3d97d7	retval	retval = _equalAlterEventTrigStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	03ce492e7a37da0a5e921f144901eb292b52453b	retval	retval = _equalCreatePLangStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	47b021deadf3b4b77216526cfaa50e558a9ede75	retval	retval = _equalCreateRoleStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	bf4b9ebd3e87e5cb89d447d09fa1012de1d47222	retval	retval = _equalAlterRoleStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	2e1e00f4f4854cdb6e996ba499ee565f434c404c	retval	retval = _equalAlterRoleSetStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c79a40757877a3d645f01b7df86f9f622557157a	retval	retval = _equalDropRoleStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c54c0ec00a3580bd6e43e65573a8df5a98609236	retval	retval = _equalCreateSeqStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	d621062933a5511e0044092560fc37a6cc3e52c9	retval	retval = _equalAlterSeqStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	fccacb6fcfe2fe6e063b961a0b5181c907531730	retval	retval = _equalDefineStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	cfdf68c4dee12e53e819881ba1d0d7d4b98b2806	retval	retval = _equalCreateDomainStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	e1667c196aa4348fcf3982d0ca944621ed539471	retval	retval = _equalCreateOpClassStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	b45b0fe2a8e1a9d97da7b1785585ccfe9e2ee461	retval	retval = _equalCreateOpClassItem(a, b);
src/backend/nodes/equalfuncs.switch.c	130301427628fb5c6c6bfd4b7e914600df283596	retval	retval = _equalCreateOpFamilyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	21668eeac94e7119d4050ddf8061ce2a30823740	retval	retval = _equalAlterOpFamilyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	47da114617a3696939a448f7af812bef8f3a0cb8	retval	retval = _equalDropStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7d1f7bdaa6c8381e879079f1a9c755acb0d41f3d	retval	retval = _equalTruncateStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	dafc3a53dfa29aabd221a42719fdf08888db2605	retval	retval = _equalCommentStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	fc572000ac70dd19019768b834eb49e773dd023b	retval	retval = _equalSecLabelStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7e89592b4dc235d32a4e1d1803a6f13a146fc45d	retval	retval = _equalDeclareCursorStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	d8a117d72a6a6a8ab80a99e510fa62dcf97e0c71	retval	retval = _equalClosePortalStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	915d811142030eb51299ccf09ca80a683713e680	retval	retval = _equalFetchStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	37b42022bbb8a07f42918110c4c277407691ceea	retval	retval = _equalIndexStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a9b266b0a22f2bfbfd05b2577bb4cb120b1bd530	retval	retval = _equalCreateStatsStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	9c208c290a4398b9926f576a6b1dfe487b44f439	retval	retval = _equalStatsElem(a, b);
src/backend/nodes/equalfuncs.switch.c	f5112cd370ba35c99ef14eed33c25d561eff6f76	retval	retval = _equalAlterStatsStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ed5b5c732cb4b8fcc10dd4e55efa6c1d632ca7dd	retval	retval = _equalCreateFunctionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	61124371c50f972d32dc6e2107b5b28183017436	retval	retval = _equalFunctionParameter(a, b);
src/backend/nodes/equalfuncs.switch.c	0e3879f6646495462aa7badd9b74e0f218169eb3	retval	retval = _equalAlterFunctionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ed3c9e275bdd0e67ad0fc0896bd9bfb74e4954d4	retval	retval = _equalDoStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a9a5d52ac6f2a43d0b5a7d0f83f88da90f0e0a4c	retval	retval = _equalCallStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	1c3b613b1ad964aa2ed5552e20fff64a471622a6	retval	retval = _equalRenameStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c7821c51f757b7ff6c00c48ff88697b0761351d1	retval	retval = _equalAlterObjectDependsStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ffc294db1f95fd1bd5d6ff379b8a517821469d5e	retval	retval = _equalAlterObjectSchemaStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c4be480021a6645b11ecafa828c7463433d26755	retval	retval = _equalAlterOwnerStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f997f33595ec7b50d89c940d5b76465240624042	retval	retval = _equalAlterOperatorStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	9f96da8a1a04310a287d70bda15ee6356b9bcb81	retval	retval = _equalAlterTypeStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	3b253400e6c4628e232b4db623217fd61b476bcf	retval	retval = _equalRuleStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	5eab4f94131ba385ec6389f4439573b191746189	retval	retval = _equalNotifyStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	5d387ad7c3ad6f22edaa96b9ccd737efe3b24436	retval	retval = _equalListenStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a9a994c07b7223640b36974f66b548d7ee6bdb26	retval	retval = _equalUnlistenStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	88c06575b37f7fdaacc67f3ea6d82a34e81d1698	retval	retval = _equalTransactionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c43d7b540393a089f288398ef360c78f703f03e7	retval	retval = _equalCompositeTypeStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	2c9a4f0c41cf99f4927cc50b2e4fb8c518aa72e7	retval	retval = _equalCreateEnumStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	060a35dd13b5665b29967162b6c2dc65774aeb8c	retval	retval = _equalCreateRangeStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7bcf02fc5d5e09478349a7d4d0cebf62115536ff	retval	retval = _equalAlterEnumStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	dfbcb43654a493d39b00d159d44e876aa69e9b22	retval	retval = _equalViewStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ef532b6a7b5f1c83fbb9f0bcc6a69609b0cf1249	retval	retval = _equalLoadStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a1af8b1d103b423dfff445ea93815d1f3ccddc4f	retval	retval = _equalCreatedbStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	da4941a4d1f0dbb0b59bd1eb134c2ea9e42539ec	retval	retval = _equalAlterDatabaseStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	fff33a3077b65b6be7397e332fee1c59f9ef93fe	retval	retval = _equalAlterDatabaseRefreshCollStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	132f12bea1ec6e8637ba345c0c24c4debf2967d1	retval	retval = _equalAlterDatabaseSetStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	2e95db4afc850e527a561ff622dca526f4891094	retval	retval = _equalDropdbStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7016d5a5ba48f2bf14ee179687da2703b998a879	retval	retval = _equalAlterSystemStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	90f1d7c112842685015ba6b2d6a4c8656fc233de	retval	retval = _equalVacuumStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	9b39c139d7601203520d54643e81c2bb00fc2882	retval	retval = _equalVacuumRelation(a, b);
src/backend/nodes/equalfuncs.switch.c	a8cd0e494be52503048736d8f5ecd289bd3c4622	retval	retval = _equalRepackStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	6d987e518c306ff24a81776c14fd4d32493d6ac3	retval	retval = _equalExplainStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	45cee9abacdb046cf96368ca417075c4d6326a59	retval	retval = _equalCreateTableAsStmt(a, b);
